Time stamp,Temp C,Conductivity ,Vertical Position ,pH,ORP mV,Turbidity NTU,Chl ug/L,Phycocyanin ,ODO & sat,ODO mg/L
5/25/26 0:27,10.729,228.16,16.952,7.91,107.72,1.29,0.7,0.28,77.96,8.64
5/25/26 0:28,10.927,227.21,15.93,7.91,107.76,1.42,0.86,0.25,77.98,8.61
5/25/26 0:29,11.065,226.33,14.943,7.9,107.93,1.57,1.29,0.47,77.98,8.58
5/25/26 0:30,11.227,227.38,13.938,7.9,108,1.44,0.72,0.32,78.11,8.56
5/25/26 0:31,11.452,228.69,12.907,7.91,107.72,1.34,1.07,0.33,78.53,8.56
5/25/26 0:32,11.65,230.28,11.913,7.93,107.49,1.39,0.9,0.29,78.97,8.57
5/25/26 0:32,11.832,232.78,10.91,7.94,107.3,1.23,1.01,0.29,79.09,8.55
5/25/26 0:33,12.202,236.72,9.935,7.95,106.96,1.11,1.38,0.4,79.4,8.51
5/25/26 0:34,12.501,234.1,8.939,7.98,106.41,1.36,1.3,0.37,80,8.52
5/25/26 0:35,12.857,236.88,7.997,8.01,106,1.12,1.67,0.46,80.36,8.49
5/25/26 0:36,13.122,238.16,6.913,8.04,105.55,1.16,1.54,0.51,80.67,8.47
5/25/26 0:36,13.386,238.84,5.888,8.07,105.18,1.09,1.48,0.32,81.42,8.5
5/25/26 0:37,13.753,241.08,4.968,8.07,104.98,1.09,1.66,0.47,82.09,8.5
5/25/26 0:38,13.949,241.84,3.993,8.08,104.9,1,1.52,0.44,82.32,8.49
5/25/26 0:39,13.983,242.05,2.897,8.08,105.01,0.99,1.53,0.48,82.24,8.47
5/25/26 0:39,13.988,242.02,1.994,8.08,104.94,0.99,1.16,0.32,82.26,8.47
5/25/26 0:40,13.991,242.04,1.011,8.08,104.97,1,1.61,0.56,82.24,8.47
5/25/26 6:05,8.6,218.17,44.087,7.8,105.45,1.41,1.31,0.56,71.84,8.38
5/25/26 6:06,8.658,218.56,43.007,7.79,105.84,1.37,1.2,0.47,72.04,8.39
5/25/26 6:07,8.719,218.78,41.998,7.8,105.67,1.29,1.22,0.48,72.56,8.44
5/25/26 6:08,8.798,219.38,40.996,7.8,105.9,1.28,1.37,0.61,72.96,8.47
5/25/26 6:09,8.884,219.91,40.038,7.79,106.66,1.24,0.99,0.44,73.07,8.46
5/25/26 6:10,9.044,221.19,38.982,7.77,108.23,1.31,0.79,0.32,73.33,8.46
5/25/26 6:11,9.312,222.6,38.005,7.76,109.44,1.45,0.89,0.32,73.82,8.46
5/25/26 6:11,9.381,223.17,37.001,7.76,109.91,1.38,0.76,0.33,74.18,8.49
5/25/26 6:12,9.44,223.9,36.024,7.76,109.96,1.35,0.66,0.33,74.26,8.49
5/25/26 6:13,9.491,223.61,35.045,7.77,110.07,1.38,0.53,0.28,74.67,8.52
5/25/26 6:14,9.572,224.15,34.042,7.78,110.18,1.37,0.79,0.31,75.02,8.55
5/25/26 6:15,9.619,224.43,33.025,7.79,109.98,1.33,0.61,0.28,75.22,8.56
5/25/26 6:16,9.657,224.67,31.985,7.8,109.81,1.44,0.59,0.25,75.37,8.57
5/25/26 6:16,9.708,224.86,31.038,7.81,109.78,1.56,0.61,0.27,75.64,8.59
5/25/26 6:17,9.753,225.25,29.973,7.81,109.6,1.35,0.65,0.26,75.78,8.6
5/25/26 6:18,9.817,225.81,29.009,7.81,109.5,1.43,0.65,0.27,75.57,8.56
5/25/26 6:19,9.864,226,28.013,7.81,109.54,1.36,0.63,0.27,75.64,8.56
5/25/26 6:20,9.928,226.18,26.98,7.83,109.45,1.36,0.64,0.27,76.1,8.6
5/25/26 6:21,9.986,226.32,26.002,7.84,109.45,1.33,0.7,0.26,76.51,8.63
5/25/26 6:22,10.033,226.42,24.995,7.85,109.43,1.32,0.72,0.26,77.03,8.68
5/25/26 6:22,10.083,226.46,24.011,7.87,109.25,1.3,0.58,0.26,77.36,8.71
5/25/26 6:23,10.131,226.58,22.991,7.87,109.34,1.38,0.65,0.25,77.56,8.72
5/25/26 6:24,10.193,226.71,21.976,7.87,109.3,1.32,0.7,0.21,77.63,8.72
5/25/26 6:25,10.273,226.43,20.967,7.87,109.34,1.37,0.69,0.27,77.74,8.71
5/25/26 6:26,10.359,226.73,19.965,7.87,109.28,1.34,0.78,0.26,77.82,8.7
5/25/26 6:27,10.451,227.04,18.966,7.87,109.27,1.37,0.64,0.25,77.89,8.69
5/25/26 6:27,10.646,227.68,17.949,7.87,109.23,1.3,0.52,0.21,77.91,8.65
5/25/26 6:28,10.807,227.26,16.926,7.87,109.28,1.43,0.83,0.28,77.92,8.62
5/25/26 6:29,10.977,226.06,15.955,7.86,109.43,1.43,0.71,0.28,77.88,8.59
5/25/26 6:30,11.091,226.1,14.957,7.86,109.44,1.49,0.95,0.31,77.9,8.56
5/25/26 6:31,11.412,228,13.929,7.87,109.2,1.45,1.04,0.35,78.45,8.56
5/25/26 6:31,11.444,228.12,12.993,7.87,109.06,1.42,1.05,0.34,78.52,8.56
5/25/26 6:32,11.614,229.04,11.94,7.88,108.93,1.4,0.98,0.29,78.83,8.56
5/25/26 6:33,12.015,232.32,11.023,7.9,108.58,1.31,1.27,0.43,79.41,8.55
5/25/26 6:34,12.775,236.03,9.935,7.96,107.72,1.16,1.14,0.39,80.28,8.49
5/25/26 6:35,13.267,238.61,8.928,8.01,106.93,1.15,1.51,0.45,80.98,8.47
5/25/26 6:35,13.519,239.54,7.938,8.03,106.6,1.18,1.15,0.27,81.25,8.46
5/25/26 6:36,13.675,240.12,6.943,8.05,106.35,1.09,1.6,0.5,81.39,8.44
5/25/26 6:37,13.714,240.35,5.967,8.05,106.32,1.09,1.49,0.49,81.48,8.44
5/25/26 6:38,13.719,240.46,4.983,8.05,106.23,1.06,1.37,0.39,81.5,8.44
5/25/26 6:38,13.734,240.61,3.999,8.04,106.43,1.08,1.59,0.55,81.52,8.44
5/25/26 6:39,13.784,241.05,2.983,8.04,106.43,1.05,1.56,0.49,81.68,8.45
5/25/26 6:40,13.772,241.05,1.906,8.03,106.54,1.06,1.47,0.38,81.71,8.46
5/25/26 6:41,13.77,241.08,0.892,8.03,106.55,1.04,1.55,0.43,81.72,8.46
5/25/26 12:04,8.736,219.76,44.083,7.77,107.37,1.78,1.02,0.44,69.62,8.09
5/25/26 12:05,8.79,220.03,42.952,7.76,107.58,1.7,1.31,0.59,69.22,8.03
5/25/26 12:06,8.905,220.18,41.922,7.77,106.99,1.45,1.35,0.55,70.1,8.12
5/25/26 12:07,9.006,220.65,40.971,7.8,106.25,1.48,1.17,0.49,71.75,8.29
5/25/26 12:08,9.089,221.32,39.951,7.81,105.96,1.41,0.94,0.39,72.73,8.38
5/25/26 12:09,9.153,221.62,38.977,7.82,106.05,1.42,0.65,0.27,73.14,8.42
5/25/26 12:09,9.223,222.11,37.972,7.82,106.61,1.37,0.51,0.27,73.42,8.43
5/25/26 12:10,9.257,222.31,36.972,7.81,107.43,1.41,0.91,0.37,73.57,8.45
5/25/26 12:11,9.377,222.85,35.923,7.81,107.81,1.45,0.77,0.31,73.9,8.46
5/25/26 12:12,9.434,223.29,34.949,7.82,107.89,1.41,0.75,0.28,74.25,8.49
5/25/26 12:13,9.497,223.59,33.919,7.82,107.88,1.42,0.77,0.28,74.6,8.51
5/25/26 12:14,9.569,224.05,32.957,7.84,107.78,1.43,0.61,0.26,75.13,8.56
5/25/26 12:14,9.65,224.59,31.902,7.84,107.69,1.37,0.71,0.28,75.29,8.56
5/25/26 12:15,9.684,224.82,30.949,7.85,107.7,1.36,0.69,0.28,75.51,8.58
5/25/26 12:16,9.772,225.24,29.954,7.85,107.71,1.44,0.71,0.26,75.62,8.57
5/25/26 12:17,9.806,225.62,28.989,7.85,107.65,1.44,0.72,0.3,75.7,8.58
5/25/26 12:18,9.846,225.71,27.924,7.85,107.78,1.36,0.67,0.27,75.76,8.57
5/25/26 12:18,9.878,225.86,26.906,7.86,107.82,1.33,0.6,0.28,76.04,8.6
5/25/26 12:19,9.922,226.16,25.95,7.87,107.85,1.3,0.65,0.26,76.18,8.61
5/25/26 12:20,9.956,226.25,25.013,7.88,107.78,1.34,0.69,0.3,76.42,8.63
5/25/26 12:21,9.989,226.25,23.962,7.89,107.81,1.4,0.78,0.28,76.76,8.66
5/25/26 12:22,10.028,226.25,22.89,7.9,107.78,1.27,0.65,0.29,77.14,8.69
5/25/26 12:22,10.079,226.34,21.987,7.9,107.8,1.57,0.64,0.29,77.4,8.71
5/25/26 12:23,10.195,226.52,20.969,7.9,107.81,1.42,0.74,0.28,77.54,8.71
5/25/26 12:24,10.27,226.36,19.878,7.9,107.91,1.33,0.62,0.27,77.7,8.71
5/25/26 12:25,10.37,226.48,18.926,7.91,107.89,1.42,0.6,0.25,77.77,8.7
5/25/26 12:25,10.478,226.86,17.957,7.91,107.82,1.4,0.75,0.23,77.77,8.67
5/25/26 12:26,10.636,227.22,16.871,7.9,107.86,1.31,0.87,0.34,77.84,8.65
5/25/26 12:27,10.844,225.84,15.943,7.9,107.95,1.48,0.64,0.24,77.68,8.59
5/25/26 12:28,10.968,225.61,14.899,7.89,108.26,1.43,0.71,0.27,77.78,8.58
5/25/26 12:29,11.07,225.55,13.946,7.89,108.18,1.46,1.33,0.47,77.75,8.55
5/25/26 12:29,11.228,226.65,12.964,7.89,108.01,1.55,0.99,0.3,78.16,8.57
5/25/26 12:30,11.423,228.59,11.951,7.9,107.74,1.27,0.8,0.3,78.34,8.55
5/25/26 12:31,11.589,227.61,10.93,7.91,107.51,1.62,0.84,0.33,78.72,8.56
5/25/26 12:31,11.926,231.15,9.933,7.93,107.25,1.28,1.29,0.45,79.41,8.57
5/25/26 12:32,12.398,237.04,8.945,7.97,106.54,1.08,1.06,0.42,80.13,8.55
5/25/26 12:33,13.265,238.02,7.952,8.04,105.39,1.16,1.46,0.48,80.94,8.47
5/25/26 12:34,13.601,239.7,6.934,8.08,104.74,1.13,1.26,0.31,81.38,8.45
5/25/26 12:34,13.681,240.21,5.926,8.09,104.85,1.06,1.54,0.53,81.5,8.45
5/25/26 12:35,13.734,240.61,4.952,8.1,104.36,1.09,1.21,0.35,81.66,8.46
5/25/26 12:36,13.823,241.15,3.925,8.1,104.37,1.03,1.24,0.34,81.96,8.47
5/25/26 12:37,13.9,242.02,2.875,8.09,104.82,1.14,1.77,0.53,82.26,8.49
5/25/26 12:37,13.966,242.22,1.931,8.09,105.04,1.03,1.59,0.49,82.48,8.5
5/25/26 12:38,14.232,244.14,0.917,8.08,105.31,1.15,1.72,0.53,83.02,8.51
5/25/26 18:05,8.751,219.96,44.018,7.78,106.54,1.56,1.17,0.49,70.16,8.15
5/25/26 18:05,8.761,219.72,42.919,7.76,106.74,1.59,0.88,0.36,69.63,8.09
5/25/26 18:06,8.932,220.23,41.979,7.77,106.37,1.6,1.12,0.41,70.72,8.18
5/25/26 18:07,9.023,220.79,41.021,7.79,106.21,1.5,1.09,0.48,71.43,8.25
5/25/26 18:08,9.121,221.36,39.992,7.8,105.87,1.57,0.87,0.41,72.39,8.34
5/25/26 18:09,9.217,221.92,38.996,7.81,106.14,1.52,1.2,0.47,72.87,8.37
5/25/26 18:10,9.298,222.37,37.998,7.81,106.32,1.67,1.01,0.42,73.19,8.39
5/25/26 18:10,9.334,222.8,36.985,7.81,106.51,1.35,1.15,0.44,73.66,8.44
5/25/26 18:11,9.382,223.05,35.984,7.82,106.79,1.41,0.93,0.46,74.04,8.47
5/25/26 18:12,9.453,223.48,34.962,7.82,106.91,1.33,1.34,0.46,74.34,8.49
5/25/26 18:13,9.524,223.82,33.97,7.82,106.85,1.43,1.05,0.44,74.58,8.51
5/25/26 18:14,9.56,224.24,32.973,7.83,106.8,1.39,1.01,0.43,74.65,8.51
5/25/26 18:15,9.632,224.51,31.936,7.83,106.9,1.36,1.07,0.49,74.78,8.51
5/25/26 18:15,9.688,224.92,30.976,7.83,106.86,1.37,1.12,0.49,74.96,8.52
5/25/26 18:16,9.819,225.54,29.975,7.84,106.86,1.34,1.24,0.52,75.17,8.51
5/25/26 18:17,9.868,226,28.956,7.85,107,1.36,1.07,0.47,75.35,8.52
5/25/26 18:18,9.927,226.29,27.938,7.86,107.05,1.29,0.99,0.47,75.6,8.54
5/25/26 18:19,9.956,226.43,26.938,7.87,107.06,1.3,1.04,0.46,75.89,8.57
5/25/26 18:20,10.012,226.44,25.971,7.88,107.04,1.42,1.22,0.47,76.4,8.61
5/25/26 18:20,10.075,226.8,24.952,7.89,107.1,1.3,1.03,0.4,76.73,8.64
5/25/26 18:21,10.124,226.66,23.959,7.9,107.08,1.39,0.75,0.31,77.21,8.68
5/25/26 18:22,10.204,226.65,22.916,7.9,107.42,1.3,0.84,0.31,77.5,8.7
5/25/26 18:23,10.314,226.76,21.939,7.91,107.15,1.3,0.82,0.25,77.68,8.7
5/25/26 18:24,10.447,226.97,20.901,7.91,107.06,1.32,0.66,0.27,77.7,8.67
5/25/26 18:24,10.593,227.77,20.065,7.91,107.15,1.31,0.7,0.29,77.71,8.64
5/25/26 18:25,10.776,226.51,18.959,7.9,107.24,1.35,0.79,0.25,77.67,8.6
5/25/26 18:26,10.945,227.26,17.917,7.9,107.33,1.34,0.81,0.26,77.65,8.57
5/25/26 18:27,11.022,225.48,16.931,7.89,107.52,1.45,0.7,0.28,77.59,8.54
5/25/26 18:28,11.261,226.27,15.946,7.89,107.43,1.44,0.79,0.23,77.87,8.53
5/25/26 18:28,11.336,226.98,14.919,7.9,107.25,1.48,0.93,0.27,78.07,8.54
5/25/26 18:29,11.448,226.43,13.975,7.9,107.24,1.6,1.01,0.35,78.32,8.54
5/25/26 18:30,11.527,226.76,12.915,7.91,107.29,1.7,0.94,0.31,78.72,8.57
5/25/26 18:31,11.71,228.16,11.882,7.92,106.99,1.53,0.9,0.26,79,8.56
5/25/26 18:32,11.856,229.77,10.999,7.93,106.71,1.46,1.27,0.37,79.15,8.55
5/25/26 18:32,12.122,232.42,9.919,7.95,106.38,1.28,0.77,0.22,79.56,8.54
5/25/26 18:33,12.247,233.46,8.991,7.96,106.06,1.22,0.99,0.33,79.69,8.53
5/25/26 18:34,12.387,234.63,7.971,7.97,105.74,1.25,1.16,0.28,79.85,8.52
5/25/26 18:35,13.447,238.97,6.897,8.05,104.68,1.16,1.37,0.36,81.17,8.46
5/25/26 18:35,13.596,239.67,5.961,8.09,104.05,1.18,1.31,0.31,81.43,8.46
5/25/26 18:36,13.753,240.62,4.972,8.1,103.91,1.08,1.55,0.44,81.73,8.46
5/25/26 18:37,14.217,243.45,3.979,8.1,103.87,1.06,1.83,0.53,82.96,8.5
5/25/26 18:38,14.282,244.06,2.877,8.1,103.79,1.02,1.73,0.51,83.19,8.51
5/25/26 18:39,14.334,244.41,1.994,8.11,103.88,1.11,1.85,0.53,83.33,8.52
5/25/26 18:39,14.561,245.54,0.971,8.1,104,1.06,1.79,0.48,83.69,8.51
5/26/26 0:05,9.039,221.62,44.047,7.83,103.72,1.48,1.29,0.55,73.2,8.44
5/26/26 0:06,9.107,221.63,42.975,7.82,104.03,1.4,1.3,0.58,73.15,8.43
5/26/26 0:07,9.169,221.87,42.004,7.82,104.63,1.72,1.14,0.48,73.13,8.41
5/26/26 0:08,9.229,222.25,40.961,7.82,104.8,1.43,1.29,0.55,73.18,8.4
5/26/26 0:08,9.295,222.58,39.957,7.82,105.32,1.64,1.35,0.52,73.12,8.39
5/26/26 0:09,9.361,222.93,38.962,7.82,105.39,1.52,1.44,0.6,73.46,8.41
5/26/26 0:10,9.398,223.17,38.045,7.83,105.47,1.54,1.4,0.55,73.66,8.43
5/26/26 0:11,9.498,223.64,37.014,7.83,105.62,1.46,1.44,0.55,74.06,8.45
5/26/26 0:12,9.537,223.91,36.015,7.83,105.78,1.42,1.33,0.5,74.6,8.51
5/26/26 0:13,9.569,224.07,35.017,7.84,105.9,1.46,1.28,0.58,74.91,8.53
5/26/26 0:14,9.605,224.3,34.016,7.84,106.02,1.42,1.3,0.56,75.1,8.55
5/26/26 0:14,9.664,224.63,33.008,7.85,105.99,1.33,1.09,0.51,75.34,8.56
5/26/26 0:15,9.693,224.8,31.972,7.85,105.97,1.47,1.17,0.48,75.48,8.57
5/26/26 0:16,9.739,225.04,30.937,7.86,106.01,1.37,1.27,0.59,75.66,8.58
5/26/26 0:17,9.773,225.24,29.986,7.86,106.02,1.34,1.32,0.56,75.8,8.59
5/26/26 0:18,9.821,225.8,28.95,7.86,105.97,1.3,1.35,0.58,75.58,8.56
5/26/26 0:19,9.891,226.23,27.956,7.85,105.91,1.39,1.27,0.56,75.51,8.54
5/26/26 0:19,9.936,226.2,26.968,7.87,105.94,1.36,1.3,0.55,75.97,8.58
5/26/26 0:20,9.959,226.25,25.989,7.88,106.04,1.31,1.34,0.55,76.26,8.61
5/26/26 0:21,10.004,226.53,24.979,7.88,106.12,1.38,1.31,0.58,76.27,8.6
5/26/26 0:22,10.057,226.72,23.949,7.89,106.09,1.33,1.43,0.55,76.58,8.62
5/26/26 0:23,10.106,227.24,22.982,7.89,106.13,1.3,1.31,0.55,76.57,8.61
5/26/26 0:24,10.173,227.06,21.962,7.9,106.09,1.34,1.39,0.54,77.02,8.65
5/26/26 0:24,10.228,226.42,20.957,7.91,106.14,1.36,1.14,0.51,77.52,8.7
5/26/26 0:25,10.309,226.57,19.957,7.91,106.26,1.37,1.14,0.48,77.61,8.69
5/26/26 0:26,10.545,227.16,18.93,7.91,106.22,1.29,1.05,0.47,77.75,8.66
5/26/26 0:27,10.875,228.06,17.949,7.9,106.21,1.3,0.72,0.31,77.75,8.59
5/26/26 0:28,10.994,226.45,16.959,7.9,106.37,1.44,0.64,0.21,77.56,8.55
5/26/26 0:28,11.252,226.11,15.938,7.89,106.51,1.49,0.62,0.23,77.91,8.53
5/26/26 0:29,11.371,227.66,14.938,7.9,106.36,1.39,0.82,0.25,78.22,8.54
5/26/26 0:30,11.655,227.74,13.916,7.91,106.14,1.54,1.07,0.37,78.69,8.54
5/26/26 0:31,11.791,228.41,12.994,7.93,105.97,1.54,0.99,0.26,79.16,8.56
5/26/26 0:32,11.969,230.57,11.928,7.94,105.79,1.58,1.01,0.35,79.39,8.56
5/26/26 0:32,12.27,231.84,10.907,7.97,105.27,1.38,1.2,0.34,79.91,8.55
5/26/26 0:33,12.392,232.43,9.945,7.98,105.05,1.46,1.17,0.3,80.12,8.55
5/26/26 0:34,12.957,236.08,8.913,8.01,104.63,1.29,1.37,0.45,80.72,8.51
5/26/26 0:35,13.289,238.13,7.924,8.05,103.98,1.1,1.55,0.47,80.98,8.47
5/26/26 0:36,13.452,239.13,6.978,8.07,103.53,1.11,1.32,0.27,81.16,8.46
5/26/26 0:36,13.606,239.87,5.986,8.09,103.34,1.08,1.73,0.36,81.36,8.45
5/26/26 0:37,13.795,241.21,4.895,8.09,103.26,1.1,1.65,0.37,81.81,8.46
5/26/26 0:38,14.242,244.02,3.987,8.1,103.17,1.09,1.45,0.33,82.82,8.48
5/26/26 0:39,14.401,244.84,2.994,8.1,103.06,1.01,1.94,0.51,83.34,8.51
5/26/26 0:40,14.452,245.17,1.907,8.1,103.09,1.05,2.03,0.52,83.33,8.5
5/26/26 0:40,14.466,245.22,0.984,8.1,103.11,1.06,1.84,0.41,83.37,8.5
5/26/26 6:05,9.123,221.84,44.058,7.82,103.98,1.52,1.36,0.54,72.94,8.4
5/26/26 6:06,9.197,222.07,42.978,7.82,104.24,1.45,1.05,0.5,73.06,8.4
5/26/26 6:07,9.247,222.45,41.997,7.82,104.27,1.45,0.86,0.3,73.24,8.41
5/26/26 6:08,9.307,222.61,40.982,7.82,104.83,1.42,1.46,0.61,73.38,8.41
5/26/26 6:09,9.333,222.76,40.045,7.82,105.11,1.57,1.31,0.6,73.45,8.42
5/26/26 6:09,9.394,223.65,38.998,7.82,105.17,1.4,0.93,0.4,73.85,8.45
5/26/26 6:10,9.437,223.87,37.982,7.81,105.62,1.42,0.82,0.33,74.07,8.47
5/26/26 6:11,9.478,223.77,37.022,7.81,106.02,1.52,0.77,0.36,74.32,8.49
5/26/26 6:12,9.525,223.86,35.993,7.81,106.39,1.43,1.13,0.49,74.6,8.51
5/26/26 6:13,9.595,224.23,34.944,7.82,106.57,1.35,1.01,0.4,74.98,8.54
5/26/26 6:14,9.66,224.8,34.035,7.82,106.49,1.35,0.98,0.44,74.83,8.51
5/26/26 6:15,9.712,225.03,32.96,7.82,106.73,1.36,1.01,0.42,75.04,8.52
5/26/26 6:16,9.744,225.21,31.974,7.83,106.66,1.3,0.93,0.4,75.33,8.55
5/26/26 6:16,9.774,225.33,30.986,7.84,106.53,1.36,0.76,0.35,75.55,8.57
5/26/26 6:17,9.841,225.83,30.015,7.84,106.55,1.28,0.9,0.36,75.46,8.54
5/26/26 6:18,9.87,225.8,28.969,7.85,106.6,1.39,0.88,0.39,75.77,8.57
5/26/26 6:19,9.91,226.08,27.977,7.85,106.54,1.29,0.98,0.37,75.9,8.58
5/26/26 6:20,9.967,226.26,26.994,7.86,106.59,1.3,0.94,0.37,76.14,8.59
5/26/26 6:21,10.004,226.27,25.972,7.87,106.6,1.32,0.89,0.37,76.74,8.65
5/26/26 6:21,10.049,226.61,24.989,7.88,106.59,1.28,1.07,0.4,76.87,8.66
5/26/26 6:22,10.084,226.85,23.998,7.87,106.66,1.28,0.93,0.39,76.66,8.63
5/26/26 6:23,10.135,226.84,22.977,7.88,106.56,1.29,1.01,0.37,77.02,8.66
5/26/26 6:24,10.196,226.47,21.951,7.89,106.68,1.35,0.93,0.37,77.36,8.68
5/26/26 6:25,10.327,226.58,20.972,7.89,106.73,1.34,0.78,0.28,77.49,8.67
5/26/26 6:26,10.516,227.3,19.958,7.89,106.66,1.32,0.69,0.23,77.65,8.65
5/26/26 6:26,10.658,227.49,18.983,7.89,106.66,1.45,0.86,0.29,77.6,8.62
5/26/26 6:27,10.796,226.44,17.955,7.88,106.89,1.4,1.07,0.41,77.48,8.58
5/26/26 6:28,10.935,226.93,16.963,7.87,107.03,1.33,0.69,0.27,77.41,8.54
5/26/26 6:29,11.125,225.97,15.941,7.87,106.97,1.42,0.94,0.29,77.63,8.53
5/26/26 6:30,11.36,226.36,14.944,7.88,106.98,1.49,0.86,0.23,78.06,8.53
5/26/26 6:30,11.55,227.94,13.912,7.89,106.68,1.47,0.93,0.32,78.49,8.54
5/26/26 6:31,11.825,228.9,12.908,7.91,106.33,1.46,0.95,0.24,79.14,8.56
5/26/26 6:32,12.084,231.33,11.921,7.93,106.06,1.37,1.25,0.38,79.46,8.54
5/26/26 6:33,12.478,233.45,10.928,7.96,105.5,1.33,1.06,0.31,80.02,8.52
5/26/26 6:34,12.861,236.17,9.93,7.99,105.03,1.25,1.51,0.46,80.46,8.5
5/26/26 6:35,13.221,238.04,8.927,8.02,104.42,1.12,1.54,0.5,80.91,8.48
5/26/26 6:35,13.616,239.77,7.95,8.06,103.79,1.06,1.55,0.31,81.35,8.45
5/26/26 6:36,13.921,241.76,6.937,8.07,103.6,1.11,1.55,0.37,81.82,8.44
5/26/26 6:37,14.043,242.53,5.9,8.08,103.57,1.01,1.08,0.27,81.92,8.43
5/26/26 6:38,14.116,243.06,4.99,8.08,103.55,1.02,1.64,0.5,82.09,8.43
5/26/26 6:39,14.145,243.28,3.92,8.08,103.47,0.99,1.51,0.57,82.18,8.44
5/26/26 6:39,14.215,243.69,2.906,8.08,103.51,0.99,1.78,0.49,82.4,8.45
5/26/26 6:40,14.211,243.67,2.016,8.08,103.5,0.99,1.72,0.47,82.42,8.45
5/26/26 6:41,14.227,243.83,0.995,8.07,103.88,1.01,1.67,0.52,82.5,8.45
5/26/26 12:05,9.183,223.04,44.039,7.79,104.77,1.65,1.28,0.51,71.04,8.17
5/26/26 12:05,9.194,222.91,43.002,7.78,105.23,1.75,0.82,0.42,70.79,8.14
5/26/26 12:06,9.227,222.63,41.942,7.78,105.18,1.66,1.5,0.6,71.08,8.17
5/26/26 12:07,9.233,222.52,40.987,7.79,104.56,1.61,1.5,0.6,71.69,8.23
5/26/26 12:08,9.284,222.53,39.99,7.81,103.91,1.51,1.34,0.58,72.74,8.34
5/26/26 12:09,9.375,223.25,38.975,7.82,103.68,1.44,0.99,0.42,73.43,8.41
5/26/26 12:10,9.46,223.69,37.959,7.83,103.73,1.38,1.03,0.42,73.98,8.45
5/26/26 12:10,9.493,223.75,36.93,7.83,104.31,1.34,1.07,0.5,74.36,8.49
5/26/26 12:11,9.536,223.95,35.957,7.82,104.88,1.38,1.08,0.46,74.44,8.49
5/26/26 12:12,9.589,224.25,34.915,7.82,105.27,1.35,1.06,0.43,74.78,8.52
5/26/26 12:13,9.634,224.5,33.936,7.82,105.59,1.36,1.33,0.49,75.07,8.54
5/26/26 12:14,9.678,224.72,32.982,7.83,105.75,1.35,1.18,0.53,75.33,8.56
5/26/26 12:14,9.721,225.02,31.945,7.83,105.71,1.36,1.26,0.51,75.38,8.56
5/26/26 12:15,9.792,225.63,30.971,7.83,105.57,1.35,1.16,0.47,75.3,8.53
5/26/26 12:16,9.854,226.04,29.928,7.83,105.63,1.32,1.08,0.47,75.3,8.52
5/26/26 12:17,9.918,226.34,28.997,7.84,105.57,1.3,1.17,0.48,75.44,8.52
5/26/26 12:18,9.973,226.39,27.93,7.85,105.72,1.28,1.09,0.45,76.08,8.58
5/26/26 12:18,10.029,226.75,27.009,7.86,105.67,1.26,1.01,0.41,76.22,8.59
5/26/26 12:19,10.065,227.16,25.944,7.86,105.68,1.31,1.03,0.47,75.95,8.55
5/26/26 12:20,10.102,227.04,24.925,7.86,105.86,1.32,0.93,0.39,76.33,8.59
5/26/26 12:21,10.14,226.75,23.934,7.88,105.94,1.32,1.08,0.45,76.93,8.65
5/26/26 12:22,10.202,226.52,22.927,7.89,105.97,1.3,1.02,0.47,77.32,8.68
5/26/26 12:22,10.275,226.5,21.963,7.89,105.97,1.37,1.05,0.42,77.35,8.67
5/26/26 12:23,10.433,226.96,21.012,7.89,105.99,1.32,0.99,0.41,77.49,8.65
5/26/26 12:24,10.664,226.85,19.921,7.88,105.98,1.37,1,0.4,77.51,8.61
5/26/26 12:25,10.795,225.82,18.921,7.87,106.36,1.36,1.49,0.57,77.38,8.57
5/26/26 12:26,11.006,225.52,18,7.86,106.43,1.47,0.72,0.34,77.34,8.52
5/26/26 12:26,11.134,225.46,16.902,7.86,106.45,1.51,0.78,0.3,77.5,8.51
5/26/26 12:27,11.272,225.85,15.962,7.86,106.49,1.57,1.29,0.42,77.69,8.51
5/26/26 12:28,11.386,226.45,14.98,7.87,106.23,1.51,1.14,0.41,77.99,8.52
5/26/26 12:29,11.491,226.87,13.957,7.88,106.1,1.47,0.98,0.32,78.38,8.54
5/26/26 12:29,11.614,227.68,12.877,7.89,105.99,1.5,0.88,0.31,78.68,8.55
5/26/26 12:30,11.749,228.54,11.988,7.9,105.71,1.54,1.1,0.44,78.94,8.55
5/26/26 12:31,11.919,229.9,10.969,7.92,105.39,1.44,1.23,0.37,79.39,8.56
5/26/26 12:32,12.386,232.98,9.877,7.95,104.87,1.28,0.88,0.23,79.95,8.53
5/26/26 12:33,12.731,234.82,8.925,7.98,104.22,1.2,1.3,0.44,80.43,8.52
5/26/26 12:33,13.463,238.85,7.95,8.02,103.54,1.08,1.34,0.44,81.01,8.44
5/26/26 12:34,13.901,241.25,6.946,8.07,102.9,1.07,1.45,0.34,81.87,8.45
5/26/26 12:35,14.109,242.81,5.951,8.09,102.57,1.11,1.27,0.39,82.1,8.43
5/26/26 12:35,14.157,243.25,4.94,8.1,102.41,1.06,1.54,0.45,82.29,8.45
5/26/26 12:36,14.239,243.73,3.954,8.1,102.36,1.05,1.68,0.45,82.62,8.46
5/26/26 12:37,14.327,244.61,2.952,8.1,102.21,1.01,1.78,0.43,83.07,8.49
